sent_id	token_id	form	upos
3080	21	qarshi	ADJ
3080	22	dori	NOUN
3080	23	vositalari	NOUN
3080	24	bepul	ADJ
3080	25	tarqatilyapti	VERB
3080	26	.	PUNCT
3081	1	Bu	PRON
3081	2	jarayonga	NOUN
3081	3	2021-	NUM
3081	4	yilda	NOUN
3081	5	11	NUM
3081	6	million	NUM
3081	7	nafar	NOUN
3081	8	aholi	NOUN
3081	9	qamrab+olingan	VERB
3081	10	boʻlsa	VERB
3081	11	,	PUNCT
3081	12	2022-	NUM
3081	13	yilda	NOUN
3081	14	bu	PRON
3081	15	koʻrsatkich	NOUN
3081	16	17	NUM
3081	17	million	NUM
3081	18	nafarga	NOUN
3081	19	yetadi	VERB
3081	20	.	PUNCT
3082	1	Bu	PRON
3082	2	ishlarga	NOUN
3082	3	100	NUM
3082	4	milliard	NUM
3082	5	soʻm	NOUN
3082	6	mablagʻ	NOUN
3082	7	yoʻnaltirilishi	VERB
3082	8	belgilangan	VERB
3082	9	.	PUNCT
3083	1	Ayollar	NOUN
3083	2	va	CCONJ
3083	3	bolalarni	NOUN
3083	4	yod	NOUN
3083	5	,	PUNCT
3083	6	temir	NOUN
3083	7	,	PUNCT
3083	8	foliy	NOUN
3083	9	kislotasi	NOUN
3083	10	,	PUNCT
3083	11	vitaminlar	NOUN
3083	12	,	PUNCT
3083	13	shuningdek	MOD
3083	14	,	PUNCT
3083	15	parazitlarga	NOUN
3083	16	qarshi	ADJ
3083	17	dorilar	NOUN
3083	18	bilan	ADP
3083	19	bepul	ADJ
3083	20	taʼminlash	VERB
3083	21	orqali	ADP
3083	22	aholi	NOUN
3083	23	oʻrtasida	ADP
3083	24	kamqonlik	NOUN
3083	25	25	NUM
3083	26	foiz	NOUN
3083	27	kamayadi	VERB
3083	28	.	PUNCT
3084	1	Davlatimiz	NOUN
3084	2	sogʻliqni	NOUN
3084	3	saqlash	VERB
3084	4	sohasidagi	NOUN
3084	5	islohotlarni	NOUN
3084	6	oʻz	PRON
3084	7	vaqtidan	NOUN
3084	8	boshlab	VERB
3084	9	toʻgʻri	ADJ
3084	10	yoʻl	NOUN
3084	11	tanlagani	VERB
3084	12	uchun	ADP
3084	13	kutilmagan	VERB
3084	14	pandemiya	NOUN
3084	15	qarshisida	ADV
3084	16	sarosimaga+tushib+qolmadik	VERB
3084	17	.	PUNCT
3085	1	Xalqimizning	NOUN
3085	2	sogʻligʻi	NOUN
3085	3	va	CCONJ
3085	4	hayotini	NOUN
3085	5	asrash	VERB
3085	6	maqsadida	ADP
3085	7	zudlik	NOUN
3085	8	bilan	ADP
3085	9	barcha	PRON
3085	10	tadbirlar	NOUN
3085	11	ishlab+chiqildi	VERB
3085	12	.	PUNCT
3086	1	Jumladan	MOD
3086	2	,	PUNCT
3086	3	koronavirusga	NOUN
3086	4	qarshi	ADJ
3086	5	kurashish	VERB
3086	6	uchun	ADP
3086	7	maxsus	ADJ
3086	8	tibbiy	ADJ
3086	9	markazlar	NOUN
3086	10	tashkil+etildi	VERB
3086	11	.	PUNCT
3087	1	Dori-darmon	NOUN
3087	2	va	CCONJ
3087	3	himoya	NOUN
3087	4	vositalarining	NOUN
3087	5	zaxirasi	NOUN
3087	6	shakllantirildi	VERB
3087	7	.	PUNCT
3088	1	Hududlarda	NOUN
3088	2	ishga+tushirilgan	VERB
3088	3	60	NUM
3088	4	kislorod	NOUN
3088	5	stansiyasi	NOUN
3088	6	tegishli	ADJ
3088	7	shifoxonalarni	NOUN
3088	8	kislorod	NOUN
3088	9	bilan	ADP
3088	10	uzluksiz	ADJ
3088	11	taʼminlashga	VERB
3088	12	xizmat+qilmoqda	VERB
3088	13	.	PUNCT
3089	1	Mamlakatimizda	NOUN
3089	2	vaksina	NOUN
3089	3	ishlab+chiqarish	VERB
3089	4	boʻyicha	ADP
3089	5	amaliy	ADJ
3089	6	ishlar	NOUN
3089	7	boshlandi	VERB
3089	8	.	PUNCT
3090	1	Oʻz	PRON
3090	2	paytida	NOUN
3090	3	koʻrilgan	VERB
3090	4	tezkor	ADJ
3090	5	va	CCONJ
3090	6	tizimli	ADJ
3090	7	choralar	NOUN
3090	8	natijasida	ADP
3090	9	ushbu	PRON
3090	10	xatarli	ADJ
3090	11	kasallikning	NOUN
3090	12	keng	ADJ
3090	13	tarqalishiga	VERB
3090	14	yoʻl+qoʻyilmadi	VERB
3090	15	va	CCONJ
3090	16	natijada	NOUN
3090	17	yurtimizda	NOUN
3090	18	osoyishta	ADJ
3090	19	hayot	NOUN
3090	20	,	PUNCT
3090	21	barqaror	ADJ
3090	22	iqtisodiy	ADJ
3090	23	rivojlanish	VERB
3090	24	davom+etmoqda	VERB
3090	25	.	PUNCT
3091	1	Zamonaviy	ADJ
3091	2	tibbiyotning	NOUN
3091	3	baʼzi	PRON
3091	4	muammolari	NOUN
3091	5	.	PUNCT
3092	1	Ilmiy	ADJ
3092	2	texnika	NOUN
3092	3	rivoji	NOUN
3092	4	ijtimoiy-iqtisodiy	ADJ
3092	5	oʻzgarish	VERB
3092	6	va	CCONJ
3092	7	muvaffaqiyatlar	NOUN
3092	8	tufayli	ADP
3092	9	aholi	NOUN
3092	10	sogʻligʻini	NOUN
3092	11	saqlashda	VERB
3092	12	kasalliklar	NOUN
3092	13	tarkibida	NOUN
3092	14	muhim	ADJ
3092	15	ijobiy	ADJ
3092	16	oʻzgarishlar	VERB
3092	17	roʻy+berdi	VERB
3092	18	,	PUNCT
3092	19	oʻlim	NOUN
3092	20	kamaydi	VERB
3092	21	,	PUNCT
3092	22	uzoq	ADV
3092	23	umr	NOUN
3092	24	koʻruvchilar	NOUN
3092	25	soni	NOUN
3092	26	ortdi	VERB
3092	27	.	PUNCT
3093	1	Iqtisodiy	ADJ
3093	2	jihatdan	ADP
3093	3	rivojlangan	VERB
3093	4	mamlakatlarda	NOUN
3093	5	ilgari	ADV
3093	6	dunyoda	NOUN
3093	7	keng	ADJ
3093	8	tarqalgan	VERB
3093	9	oʻta+xavfli	ADJ
3093	10	epidemik	ADJ
3093	11	kasalliklar	NOUN
3093	12	:	PUNCT
3093	13	vabo	NOUN
3093	14	,	PUNCT
3093	15	oʻlat	NOUN
3093	16	,	PUNCT
3093	17	chechak	NOUN
3093	18	va	CCONJ
3093	19	boshqalarga	ADJ
3093	20	barham+berildi	VERB
3093	21	.	PUNCT
3094	1	Kishilar	NOUN
3094	2	sog’ligiga	NOUN
3094	3	va	CCONJ
3094	4	xalq	NOUN
3094	5	xoʻjaligiga	NOUN
3094	6	katta	ADJ
3094	7	zarar+yetkazayotgan	VERB
3094	8	gripp	NOUN
3094	9	,	PUNCT
3094	10	virusli	ADJ
3094	11	gepatit	NOUN
3094	12	orttirilgan	VERB
3094	13	immuntanqisligi	NOUN
3094	14	va	CCONJ
3094	15	boshqa	ADJ
3094	16	virusli	ADJ
3094	17	kasalliklarga	NOUN
3094	18	qarshi	ADJ
3094	19	kurash	NOUN
3094	20	shu	PRON
3094	21	kunning	NOUN
3094	22	muhim	ADJ
3094	23	tibbiy	ADJ
3094	24	muammolaridan	NOUN
3094	25	boʻlib+qolmoqda	VERB
3094	26	.	PUNCT
3095	1	Yurak-tomir	NOUN
3095	2	kasalliklaridan	NOUN
3095	3	yurakning	NOUN
3095	4	ishemik	ADJ
3095	5	kasalligi	NOUN
3095	6	,	PUNCT
3095	7	infarkt	NOUN
3095	8	,	PUNCT
3095	9	ateroskleroz	NOUN
3095	10	,	PUNCT
3095	11	gipertoniya	NOUN
3095	12	kasalligi	NOUN
3095	13	va	CCONJ
3095	14	boshqalarning	ADJ
3095	15	oldini+olish	VERB
3095	16	alohida	ADJ
3095	17	ahamiyat+kasb+etmoqda	VERB
3095	18	.	PUNCT
3096	1	Asabbuzarlik	NOUN
3096	2	,	PUNCT
3096	3	tamaki	NOUN
3096	4	chekish	VERB
3096	5	,	PUNCT
3096	6	jismoniy	ADJ
3096	7	mehnat	NOUN
3096	8	bilan	ADP
3096	9	kam	ADV
3096	10	shugʻullanish	VERB
3096	11	,	PUNCT
3096	12	meʼyoridan	NOUN
3096	13	koʻp	ADV
3096	14	ovqat	NOUN
3096	15	yeyish	VERB
3096	16	,	PUNCT
3096	17	spirtli	ADJ
3096	18	ichimliklarga	NOUN
3096	19	ruju+qo’yish	VERB
3096	20	,	PUNCT
3096	21	giyohvandlik	NOUN
3096	22	kabi	ADP
3096	23	illatlar	NOUN
3096	24	bunday	PRON
3096	25	kasalliklarning	NOUN
3096	26	koʻpayishiga	VERB
3096	27	sabab+boʻlmoqda	VERB
3096	28	.	PUNCT
3097	1	Lekin	CCONJ
3097	2	bu	PRON
3097	3	kasalliklarni	NOUN
3097	4	oʻz	PRON
3097	5	vaqtida	NOUN
3097	6	aniqlash	VERB
3097	7	va	CCONJ
3097	8	davolashda	VERB
3097	9	zamonaviy	ADJ
3097	10	tibbiyot	NOUN
3097	11	anchagina	ADV
3097	12	muvaffaqiyatlarga	NOUN
3097	13	erishdi	VERB
3097	14	.	PUNCT
3098	1	Xavfli	ADJ
3098	2	oʻsmalarning	NOUN
3098	3	paydo+boʻlish	VERB
3098	4	sabablarini	NOUN
3098	5	aniqlash	VERB
3098	6	va	CCONJ
3098	7	davolash	VERB
3098	8	tibbiyotning	NOUN
3098	9	eng+dolzarb	ADJ
3098	10	masalasidir	NOUN
3098	11	.	PUNCT
3099	1	Kimyoviy	ADJ
3099	2	kanserogen	NOUN
3099	3	moddalar	NOUN
3099	4	va	CCONJ
3099	5	nurlanishning	VERB
3099	6	taʼsirini	NOUN
3099	7	kamaytirish	VERB
3099	8	,	PUNCT
3099	9	oʻsmalar	NOUN
3099	10	paydo+qiladigan	VERB
3099	11	viruslarni	NOUN
3099	12	topish	VERB
3099	13	va	CCONJ
3099	14	organizmning	NOUN
3099	15	himoya	NOUN
3099	16	mexanizmlarini	NOUN
3099	17	oʻrganish	VERB
3099	18	muhim	ADJ
3099	19	masalalardandir	NOUN
3099	20	.	PUNCT
3100	1	Bu	PRON
3100	2	borada	ADP
3100	3	Oʻzbekiston	PROPN
3100	4	Onkologiya	PROPN
3100	5	markazi	NOUN
3100	6	ham	PART
3100	7	faol	ADJ
3100	8	ish	NOUN
3100	9	olib+bormoqda	VERB
3100	10	.	PUNCT
3101	1	Zamonaviy	ADJ
3101	2	tibbiyotning	NOUN
3101	3	dolzarb	ADJ
3101	4	masalalaridan	NOUN
3101	5	yana	ADV
3101	6	biri	NUM
3101	7	asab	NOUN
3101	8	va	CCONJ
3101	9	ruhiy	ADJ
3101	10	oʻzgarishlarni	VERB
3101	11	oʻrganishdir	VERB
3101	12	,	PUNCT
3101	13	chunki	SCONJ
3101	14	bir+qator	NUM
3101	15	mamlakatlarda	NOUN
3101	16	bunga	PRON
3101	17	sogʻliqni	NOUN
3101	18	saqlashning	VERB
3101	19	birinchi	NUM
3101	20	masalasi	NOUN
3101	21	deb	SCONJ
3101	22	qarashmoqda	VERB
3101	23	.	PUNCT
3102	1	Tashqi	ADJ
3102	2	muhitni	NOUN
3102	3	muhofaza+qilish	VERB
3102	4	va	CCONJ
3102	5	sogʻlomlashtirish	VERB
3102	6	juda	ADV
3102	7	muhim	ADJ
3102	8	ijtimoiy	ADJ
3102	9	va	CCONJ
3102	10	siyosiy	ADJ
3102	11	ahamiyatga	NOUN
3102	12	ega	NOUN
3102	13	.	PUNCT
3103	1	Suv	NOUN
3103	2	,	PUNCT
3103	3	havo	NOUN
3103	4	,	PUNCT
3103	5	tuproqning	NOUN
3103	6	ifloslanishi	VERB
3103	7	va	CCONJ
3103	8	biosferada	NOUN
3103	9	ekologik	ADJ
3103	10	muvozanatning	NOUN
3103	11	buzilishi	VERB
3103	12	kishilar	NOUN
3103	13	sogʻligʻiga	NOUN
3103	14	salbiy	ADJ
3103	15	taʼsir+koʻrsatmoqda	VERB
3103	16	.	PUNCT
3104	1	Ichimlik	NOUN
3104	2	suv	NOUN
3104	3	va	CCONJ
3104	4	tuproqning	NOUN
3104	5	sanoat	NOUN
3104	6	chiqindilari	NOUN
3104	7	bilan	ADP
3104	8	ifloslanishining	VERB
3104	9	oldini+olish	VERB
3104	10	oʻta+dolzarb	ADJ
3104	11	masaladir	NOUN
3104	12	.	PUNCT
3105	1	Tashqi	ADJ
3105	2	muhitni	NOUN
3105	3	sogʻlomlashtirish	VERB
3105	4	tabiatni	NOUN
3105	5	muhofaza+qilish	VERB
3105	6	uchun	ADP
3105	7	kurash	NOUN
3105	8	xalqaro	ADJ
3105	9	ahamiyatga+molik+boʻlib+qoldi	VERB
3105	10	.	PUNCT
3106	1	Bu	PRON
3106	2	sohada	NOUN
3106	3	keyingi	ADJ
3106	4	yillarda	NOUN
3106	5	respublikada	NOUN
3106	6	shifokorlar	NOUN
3106	7	,	PUNCT
3106	8	ayniqsa	MOD
3106	9	,	PUNCT
3106	10	gigiyenik	ADJ
3106	11	olimlar	NOUN
3106	12	va	CCONJ
3106	13	maxsus	ADJ
3106	14	institutlari	NOUN
3106	15	jamoalari	NOUN
3106	16	koʻpgina	ADV
3106	17	arzigulik	ADJ
3106	18	ishlar	NOUN
3106	19	qilishdi	VERB
3106	20	.	PUNCT
3107	1	Hozirgi	ADJ
3107	2	zamon	NOUN
3107	3	tibbiyoti	NOUN
3107	4	oldida	ADP
3107	5	turgan	VERB
3107	6	eng+muhim	ADJ
3107	7	masalalardan	NOUN
3107	8	yana	ADV
3107	9	biri	NUM
3107	10	vrach	NOUN
3107	11	bilan	ADP
3107	12	bemor	NOUN
3107	13	oʻrtasidagi	ADP
3107	14	munosabatlarning	NOUN
3107	15	tibbiyot	NOUN
3107	16	deontologiyasi	NOUN
3107	17	samaradorligiga	NOUN
3107	18	erishishdir	VERB
3107	19	.	PUNCT
3108	1	Organ	NOUN
3108	2	va	CCONJ
3108	3	toʻqimalarni	NOUN
3108	4	koʻchirib+oʻtqazishdagi	VERB
3108	5	donorlik	NOUN
3108	6	,	PUNCT
3108	7	toʻqimalar	NOUN
3108	8	mos+kelmasligini	NOUN
3108	9	bartaraf+qilish	VERB
3108	10	va	CCONJ
3108	11	ushbu	PRON
3108	12	muammoga	NOUN
3108	13	bogʻliq	ADJ
3108	14	bir+qancha	ADV
3108	15	masalalar	NOUN
3108	16	mas	NOUN
3108	17	oʻzak	NOUN
3108	18	hujayralardan	NOUN
3108	19	davolash	VERB
3108	20	maqsadida	ADP
3108	21	foydalanish	VERB
3108	22	,	PUNCT
3108	23	buqoqning	NOUN
3108	24	epidemiologiyasi	NOUN
3108	25	,	PUNCT
3108	26	klinikasi	NOUN
3108	27	,	PUNCT
3108	28	davosi	NOUN
3108	29	va	CCONJ
3108	30	oldini+olish	VERB
3108	31	hamda	CCONJ
3108	32	biokimyosi	NOUN
3108	33	sohasida	NOUN
3108	34	katta	ADJ
3108	35	tadqiqotlar	NOUN
3108	36	olib+borildi	VERB
3108	37	.	PUNCT
3109	1	Keyingi	ADJ
3109	2	vaqtda	NOUN
3109	3	nazariy	ADJ
3109	4	va	CCONJ
3109	5	eksperimental	ADJ
3109	6	tibbiyotning	NOUN
3109	7	asosiy	ADJ
3109	8	fanlaridan	NOUN
3109	9	biri	NUM
3109	10	patologik	ADJ
3109	11	fiziologiya	NOUN
3109	12	sohasida	NOUN
3109	13	,	PUNCT
3109	14	chunonchi	MOD
3109	15	,	PUNCT
3109	16	uning	PRON
3109	17	ovqat	NOUN
3109	18	hazm+qilish	VERB
3109	19	organlari	NOUN
3109	20	,	PUNCT
3109	21	moddalar	NOUN
3109	22	almashinuvi	VERB
3109	23	patologiyaisi	NOUN
3109	24	va	CCONJ
3109	25	allergologiya	NOUN
3109	26	boʻlimlari	NOUN
3109	27	boʻyicha	ADP
3109	28	ilmiy-amaliy	ADJ
3109	29	ahamiyatga	NOUN
3109	30	ega+boʻlgan	VERB
3109	31	bir+qator	NUM
3109	32	tadqiqotlar	NOUN
3109	33	olib+borildi	VERB
3109	34	.	PUNCT
3110	1	Kimyoviy	ADJ
3110	2	elementning	NOUN
3110	3	davriy	ADJ
3110	4	sistemadagi	NOUN
3110	5	o‘rni	NOUN
3110	6	uning	PRON
3110	7	atom	NOUN
3110	8	tuzilishi	VERB
3110	9	va	CCONJ
3110	10	xossalariga	NOUN
3110	11	bog‘liq	ADJ
3110	12	.	PUNCT
3111	1	Radioaktivlikni	NOUN
3111	2	o‘rganish	VERB
3111	3	M.Skladovskaya-Kyuri	PROPN
3111	4	E.Rezerford	PROPN
3111	5	kimyoviy	ADJ
3111	6	element	NOUN
3111	7	atomi	NOUN
3111	8	murakkab	ADJ
3111	9	sistema	NOUN
3111	10	ekanligini	NOUN
3111	11	ko‘rsatdi	VERB
3111	12	.	PUNCT
3112	1	Atom	NOUN
3112	2	musbat	ADJ
3112	3	zaryadga	NOUN
3112	4	ega+bo‘lgan	VERB
3112	5	yadrodan	NOUN
3112	6	va	CCONJ
3112	7	uning	PRON
3112	8	atrofida	ADP
3112	9	harakatlanuvchi	VERB
3112	10	elektronlardan	NOUN
3112	11	iborat	VERB
3112	12	elektron	NOUN
3112	13	9,1	NUM
3112	14	10-31	NUM
3112	15	kg	SYM
3112	16	massaga	NOUN
3112	17	va	CCONJ
3112	18	1,6	NUM
3112	19	10-19	NUM
3112	20	C	SYM
3112	21	kulon	NOUN
3112	22	manfiy	ADJ
3112	23	elektr	NOUN
3112	24	zaryadiga	NOUN
3112	25	ega	NOUN
3112	26	.	PUNCT
3113	1	Atomdagi	NOUN
3113	2	elektronlar	NOUN
3113	3	to‘plami	NOUN
3113	4	elektron	NOUN
3113	5	qobiq	NOUN
3113	6	deb	SCONJ
3113	7	ataladi	VERB
3113	8	.	PUNCT
3114	1	Atom	NOUN
3114	2	elektron	NOUN
3114	3	neytral	ADJ
3114	4	zarra	NOUN
3114	5	,	PUNCT
3114	6	demak	MOD
3114	7	,	PUNCT
3114	8	atom	NOUN
3114	9	elektron	NOUN
3114	10	qobig‘idagi	NOUN
3114	11	elektronlar	NOUN
3114	12	soni	NOUN
3114	13	yadro	NOUN
3114	14	zaryadiga	NOUN
3114	15	yoki	CCONJ
3114	16	davriy	ADJ
3114	17	sistemadagi	NOUN
3114	18	element	NOUN
3114	19	tartib	NOUN
3114	20	raqamiga	NOUN
3114	21	tengdir	ADJ
3114	22	.	PUNCT
3115	1	Proton-neytron	NOUN
3115	2	nazariyasiga	NOUN
3115	3	ko‘ra	ADP
3115	4	atom	NOUN
3115	5	yadrosi	NOUN
3115	6	proton	NOUN
3115	7	va	CCONJ
3115	8	neytronlardan	NOUN
3115	9	iborat	VERB
3115	10	proton	NOUN
3115	11	p	SYM
3115	12	1	NUM
3115	13	amb	SYM
3115	14	massaga	NOUN
3115	15	va	CCONJ
3115	16	1	NUM
3115	17	zaryadga	NOUN
3115	18	ega	NOUN
3115	19	bo‘lgan	VERB
3115	20	zarra	NOUN
3115	21	neytron	NOUN
3115	22	n	SYM
3115	23	proton	NOUN
3115	24	massasiga	NOUN
3115	25	yaqin	ADV
3115	26	massaga	NOUN
3115	27	ega	NOUN
3115	28	elektroneytral	ADJ
3115	29	zarra	NOUN
3115	30	.	PUNCT
3116	1	Yadro	NOUN
3116	2	zaryadi	NOUN
3116	3	uning	PRON
3116	4	tarkibiga	NOUN
3116	5	kiruvchi	VERB
3116	6	protonlar	NOUN
3116	7	soni	NOUN
3116	8	bilan	ADP
3116	9	belgilanadi	VERB
3116	10	,	PUNCT
3116	11	demak	MOD
3116	12	,	PUNCT
3116	13	atom	NOUN
3116	14	yadrosidagi	NOUN
3116	15	protonlar	NOUN
3116	16	soni	NOUN
3116	17	elementning	NOUN
3116	18	davriy	ADJ
3116	19	sistemadagi	NOUN
3116	20	tartib	NOUN
3116	21	raqamiga	NOUN
3116	22	teng	ADJ
3116	23	.	PUNCT
3117	1	Atomlarning	NOUN
3117	2	absolyut	ADJ
3117	3	massasi	NOUN
3117	4	A	SYM
3117	5	atom	NOUN
3117	6	tarkibiga	NOUN
3117	7	kiruvchi	VERB
3117	8	barcha	PRON
3117	9	zarralar	NOUN
3117	10	massalari	NOUN
3117	11	yig‘indisiga	NOUN
3117	12	teng	ADJ
3117	13	A	SYM
3117	14	protonlar	NOUN
3117	15	massasi	NOUN
3117	16	neytronlar	NOUN
3117	17	massasi	NOUN
3117	18	elektronlar	NOUN
3117	19	massasi	NOUN
3117	20	.	PUNCT
3118	1	Elektronlar	NOUN
3118	2	massasi	NOUN
3118	3	shu	PRON
3118	4	qadar	ADP
3118	5	kichik	ADJ
3118	6	bo‘lganligidan	NOUN
3118	7	atomlarning	NOUN
3118	8	massasini	NOUN
3118	9	ular	PRON
3118	10	tarkibiga	NOUN
3118	11	kiruvchi	VERB
3118	12	proton	NOUN
3118	13	va	CCONJ
3118	14	neytronlar	NOUN
3118	15	massasidangina	NOUN
3118	16	iborat	VERB
3118	17	deb	SCONJ
3118	18	olish	VERB
3118	19	mumkin	AUX
3118	20	.	PUNCT
3119	1	Elementning	NOUN
3119	2	nisbiy	ADJ
3119	3	atom	NOUN
3119	4	massasini	NOUN
3119	5	quyidagicha	ADJ
3119	6	aniqlash	VERB
3119	7	mumkin	AUX
3119	8	:	PUNCT
3119	9	Ar	SYM
3119	10	Z	SYM
3119	11	proton	NOUN
3119	12	soni	NOUN
3119	13	tartib	NOUN
3119	14	raqami	NOUN
3119	15	N	SYM
3119	16	neytron	NOUN
3119	17	soni	NOUN
3119	18	.	PUNCT
3120	1	Ko‘rib+turganimizdek	VERB
3120	2	,	PUNCT
3120	3	atomning	NOUN
3120	4	tarkibiga	NOUN
3120	5	neytronlar	NOUN
3120	6	hamda	CCONJ
3120	7	musbat	ADJ
3120	8	va	CCONJ
3120	9	manfiy	ADJ
3120	10	zaryadli	ADJ
3120	11	zarralar	NOUN
3120	12	,	PUNCT
3120	13	elektronlar	NOUN
3120	14	va	CCONJ
3120	15	protonlar	NOUN
3120	16	kiradi	VERB
3120	17	va	CCONJ
3120	18	u	PRON
3120	19	qarama-qarshi	ADJ
3120	20	xossali	ADJ
3120	21	zarralar	NOUN
3120	22	to‘plamidan	NOUN
3120	23	iborat	VERB
3120	24	.	PUNCT
3121	1	Proton	NOUN
3121	2	,	PUNCT
3121	3	neytron	NOUN
3121	4	,	PUNCT
3121	5	elektron	NOUN
3121	6	elementar	ADJ
3121	7	zarralar	NOUN
3121	8	hisoblanib	VERB
3121	9	,	PUNCT
3121	10	hozirgi	ADJ
3121	11	kungacha	NOUN
3121	12	turli	ADJ
3121	13	xossalarga	NOUN
3121	14	ega	NOUN
3121	15	massa	NOUN
3121	16	zaryad	NOUN
3121	17	va	CCONJ
3121	18	ko‘plab	ADV
3121	19	zarrachalar	NOUN
3121	20	ma‘lum	ADJ
3121	21	.	PUNCT
3122	1	Biz	PRON
3122	2	ularni	PRON
3122	3	ko‘ra+olmasak-da	VERB
3122	4	,	PUNCT
3122	5	ularning	PRON
3122	6	haqiqatda	NOUN
3122	7	mavjudligi	NOUN
3122	8	olimlar	NOUN
3122	9	tajribalarida	NOUN
3122	10	aniqlangan	VERB
3122	11	ko‘rsatkichlar	NOUN
3122	12	bilan	ADP
3122	13	tasdiqlanadi	VERB
3122	14	.	PUNCT
3123	1	Elementar	ADJ
3123	2	zarralar	NOUN
3123	3	ham	PART
3123	4	atom	NOUN
3123	5	va	CCONJ
3123	6	molekulalar	NOUN
3123	7	singari	ADP
3123	8	materiya	NOUN
3123	9	turlaridir	NOUN
3123	10	.	PUNCT
3124	1	Atom	NOUN
3124	2	tuzilishini	VERB
3124	3	o‘rganish	VERB
3124	4	shuni	PRON
3124	5	ko‘rsatdiki	VERB
3124	6	,	PUNCT
3124	7	davriy	ADJ
3124	8	sistemada	NOUN
3124	9	elementlar	NOUN
3124	10	atomlarning	NOUN
3124	11	elektron	NOUN
3124	12	pog‘onalari	NOUN
3124	13	tuzilishiga	VERB
3124	14	mos	ADJ
3124	15	ravishda	ADP
3124	16	ma‘lum	ADJ
3124	17	tartibda	NOUN
3124	18	joylashadi	VERB
3124	19	.	PUNCT
3125	1	Qo‘zg‘almagan	VERB
3125	2	holatda	NOUN
3125	3	atomning	NOUN
3125	4	elektron	NOUN
3125	5	tuzilishi	VERB
3125	6	undagi	PRON
3125	7	elektronlar	NOUN
3125	8	soni	NOUN
3125	9	bilan	ADP
3125	10	belgilanadi	VERB
3125	11	.	PUNCT
3126	1	Bunda	PRON
3126	2	elektronlar	NOUN
3126	3	energiyasi	NOUN
3126	4	minimal+bo‘lgan	VERB
3126	5	orbitallarni	NOUN
3126	6	egallaydi	VERB
3126	7	.	PUNCT
3127	1	Elektronlar	NOUN
3127	2	soni	NOUN
3127	3	yadro	NOUN
3127	4	zaryadiga	NOUN
3127	5	teng+bo‘ladi	VERB
3127	6	.	PUNCT
3128	1	Shunday+qilib	VERB
3128	2	,	PUNCT
3128	3	aynan	PART
3128	4	yadro	NOUN
3128	5	zaryadi	NOUN
3128	6	atomning	NOUN
3128	7	elektron	NOUN
3128	8	tuzilishini	VERB
3128	9	va	CCONJ
3128	10	shu	PRON
3128	11	bilan	ADP
3128	12	birgalikda	ADV
3128	13	element	NOUN
3128	14	xossalarini	NOUN
3128	15	belgilovchi	ADJ
3128	16	tavsif+bo‘lib	VERB
3128	17	hisoblanadi	AUX
3128	18	.	PUNCT
3129	1	Bundan	PRON
3129	2	davriy	ADJ
3129	3	qonunning	NOUN
3129	4	quyidagi	ADJ
3129	5	ta‘rifi	NOUN
3129	6	kelib+chiqadi	VERB
3129	7	:	PUNCT
3130	1	Davr	NOUN
3130	2	va	CCONJ
3130	3	guruhlarda	NOUN
3130	4	elementlar	NOUN
3130	5	xossalarining	NOUN
3130	6	o‘zgarishi	VERB
3130	7	,	PUNCT
3130	8	atom	NOUN
3130	9	tuzilishining	VERB
3130	10	elektron	NOUN
3130	11	nazariyasi	NOUN
3130	12	,	PUNCT
3130	13	elementlar	NOUN
3130	14	xossalarining	NOUN
3130	15	,	PUNCT
3130	16	atom	NOUN
3130	17	tuzilishi	VERB
3130	18	va	CCONJ
3130	19	davriy	ADJ
3130	20	sistemadagi	NOUN
3130	21	o‘rniga	NOUN
3130	22	bog‘liq	ADJ
3130	23	ravishda	ADP
3130	24	o‘zgarishini	VERB
3130	25	izohlab+berdi	VERB
3130	26	.	PUNCT
3131	1	Bu	PRON
3131	2	nazariyaga	NOUN
3131	3	ko‘ra	ADP
3131	4	kimyoviy	ADJ
3131	5	reaksiyalar	NOUN
3131	6	asosida	ADP
3131	7	elektron	NOUN
3131	8	munosabatlar	NOUN
3131	9	,	PUNCT
3131	10	atomlar	NOUN
3131	11	,	PUNCT
3131	12	elektron	NOUN
3131	13	pog‘onalarining	NOUN
3131	14	qayta	ADV
3131	15	qurilishi	VERB
3131	16	jarayonlari	NOUN
3131	17	yotadi	VERB
3131	18	.	PUNCT
3132	1	Bunda	PRON
3132	2	,	PUNCT
3132	3	asosan	ADP
3132	4	,	PUNCT
3132	5	tashqi	ADJ
3132	6	elektron	NOUN
3132	7	qavatidagi	NOUN
3132	8	elektronlar	NOUN
3132	9	valent	NOUN
3132	10	elektronlar	NOUN
3132	11	ishtirok+etadi	VERB
3132	12	.	PUNCT
3133	1	Masalan	MOD
3133	2	,	PUNCT
3133	3	uglerod	NOUN
3133	4	atomi	NOUN
3133	5	tashqi	ADJ
3133	6	elektron	NOUN
3133	7	qavatining	NOUN
3133	8	tuzilishi	VERB
3133	9	s2p2	SYM
3133	10	ko‘rinishida+bo‘ladi	VERB
3133	11	.	PUNCT
3134	1	Qo‘zg‘algan	VERB
3134	2	holatda	NOUN
3134	3	esa	CCONJ
3134	4	s1p3	SYM
3134	5	ko‘rinishga	VERB
3134	6	o‘tadi	VERB
3134	7	.	PUNCT
3135	1	Maksimal	ADJ
3135	2	to‘lgan	VERB
